Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Breakeven Oil Price,Breakeven Gas Price,Internal Rate Of Return,Payback Years,Fiscal Regime Group,Commerciality,[Data Values],Sum
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Development cost pr boe,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Economics Present Value,-168.3104
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Commercial,FID Breakeven Oil Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price-15,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price-20,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Commercial,FID Breakeven Gas Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price-15,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price-20,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Commercial,Development cost pr boe,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Commercial,Economics Present Value,0
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Oil Price,55.6
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price,49.2
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-15,56.69204
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-20,65.1312
