Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Breakeven Oil Price,Breakeven Gas Price,Internal Rate Of Return,Payback Years,Fiscal Regime Group,Commerciality,[Data Values],Sum
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Gas Price,32.1
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price,14.5
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-15,15.9536
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-20,17.07035
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial,Development cost pr boe,101.6978
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial,Economics Present Value,39.2876
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price,
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price,
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
