Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Commerciality,[Data Values],Sum
Malaysia,Chevron,"PM302 PSC, MY","Bunga Dahlia, MY",2023,2033-12-31,Commercial,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Dahlia, MY",2023,2033-12-31,Commercial,Production,3.836439
Malaysia,Chevron,"PM302 PSC, MY","Bunga Dahlia, MY",2023,2033-12-31,Uncertain,Original Gas In Place,5.338787
Malaysia,Chevron,"PM302 PSC, MY","Bunga Dahlia, MY",2023,2033-12-31,Uncertain,Field recovery factor,45
Malaysia,Chevron,"PM302 PSC, MY","Bunga Dahlia, MY",2023,2033-12-31,Uncertain,Technical recoverable resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Dahlia, MY",2023,2033-12-31,Uncertain,2P Reserves,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Dahlia, MY",2023,2033-12-31,Uncertain,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Dahlia, MY",2023,2033-12-31,Uncertain,Production,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kangsar, MY",2022,2033-12-31,Commercial,Original Gas In Place,9.182683
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kangsar, MY",2022,2033-12-31,Commercial,Field recovery factor,45
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kangsar, MY",2022,2033-12-31,Commercial,Technical recoverable resources,29.9664
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kangsar, MY",2022,2033-12-31,Commercial,2P Reserves,17.5802
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kangsar, MY",2022,2033-12-31,Commercial,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kangsar, MY",2022,2033-12-31,Commercial,Production,4.984384
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kangsar, MY",2022,2033-12-31,Uncertain,Original Gas In Place,9.182683
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kangsar, MY",2022,2033-12-31,Uncertain,Field recovery factor,45
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kangsar, MY",2022,2033-12-31,Uncertain,Technical recoverable resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kangsar, MY",2022,2033-12-31,Uncertain,2P Reserves,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kangsar, MY",2022,2033-12-31,Uncertain,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kangsar, MY",2022,2033-12-31,Uncertain,Production,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F22, MY",2025,2040-12-31,Commercial,Original Gas In Place,4.42685
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F22, MY",2025,2040-12-31,Commercial,Field recovery factor,50
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F22, MY",2025,2040-12-31,Commercial,Technical recoverable resources,12.9608
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F22, MY",2025,2040-12-31,Commercial,2P Reserves,12.9567
