Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Commerciality,[Data Values],Sum
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI NF, ID",2056,2037-01-18,Uncertain,Original Gas In Place,0
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI NF, ID",2056,2037-01-18,Uncertain,Field recovery factor,28
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI NF, ID",2056,2037-01-18,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI NF, ID",2056,2037-01-18,Uncertain,2P Reserves,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI NF, ID",2056,2037-01-18,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI NF, ID",2056,2037-01-18,Uncertain,Production,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI FWX 2, ID",2055,2037-01-18,Commercial,Original Gas In Place,0.01338383
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI FWX 2, ID",2055,2037-01-18,Commercial,Field recovery factor,19
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI FWX 2, ID",2055,2037-01-18,Commercial,Technical recoverable resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI FWX 2, ID",2055,2037-01-18,Commercial,2P Reserves,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI FWX 2, ID",2055,2037-01-18,Commercial,Discovered Resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI FWX 2, ID",2055,2037-01-18,Commercial,Production,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI FWX 2, ID",2055,2037-01-18,Uncertain,Original Gas In Place,0.01338383
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI FWX 2, ID",2055,2037-01-18,Uncertain,Field recovery factor,19
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI FWX 2, ID",2055,2037-01-18,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI FWX 2, ID",2055,2037-01-18,Uncertain,2P Reserves,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI FWX 2, ID",2055,2037-01-18,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI FWX 2, ID",2055,2037-01-18,Uncertain,Production,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OV, ID",2055,2037-01-18,Commercial,Original Gas In Place,0.02676702
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OV, ID",2055,2037-01-18,Commercial,Field recovery factor,28
